MZmine_ID,MB1,MB2,MB3,MB4,MB5,D1S1_1,D1S1_2,D1S1_3,D1S2_1,D1S2_2,D1S2_3,D1S3_1,D1S3_2,D1S3_3,D1S4_1,D1S4_2,D1S4_3,D2S1_1,D2S1_2,D2S1_3,D2S2_1,D2S2_2,D2S2_3,D2S3_1,D2S3_2,D2S3_3,D2S4_1,D2S4_2,D2S4_3,D3S1_1,D3S1_2,D3S1_3,D3S2_1,D3S2_2,D3S2_3,D3S3_1,D3S3_2,D3S3_3,D3S4_1,D3S4_2,D3S4_3,Pooled_1,Pooled_2,Pooled_3,Pooled_4,10ppb_1,100ppb_1,250ppb_1,500ppb_1,1000ppb_1,10ppb_2,100ppb_2,500ppb_2,1000ppb_2,250ppb_2,250ppb_3,250ppb_4,m/z,Retention Time,Mass,Ionization mode
908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115.9639,131.81808,1,1,1,1,1,1,1,1,1,1,1,1,1,393.1517004,11.437775,394.1589764,Esi-
1132,305.64987,1,1,1,1,1,1,1,232.7519,1,1,1,1,1,1,1,214.57292,1,1,177.15349,1,1,227.11926,1,1,1,1,1,1,1,1,199.61302,1,1,1,1,1,158.44548,192.4666,1,1,1,1,1,169.81522,359.0955,424.36386,948.75305,1,1,359.0955,424.36386,1,1,1,1,1,393.1711496,14.018512,394.1784256,Esi-
724,1,1,1,1,1,1,160.74403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,393.2204226,9.96504,394.2276986,Esi-
1220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18805.041,18749.844,19152.238,16583.547,1,1,1673.0897,9582.217,29041.871,1,1,9582.217,29041.871,1746.3854,1801.0491,1336.3575,394.295577,16.042604,395.302853,Esi-
179,1,1,1,1,1,1791.0255,2230.7747,2259.1572,1257.9099,1506.334,1562.7963,2411.1301,2681.5657,2747.6182,1,1053.7548,1,1,651.44293,653.742,996.8388,1178.6431,1,1,882.0022,825.7047,1,215.38573,1,1380.7186,1530.7098,1,1323.1241,1470.6348,1266.4503,1460.5472,1523.8413,1355.6388,1,369.88104,1,6420.464,7297.5923,7620.6343,6424.3374,1,1,1246.1951,2906.1953,5884.7935,1,1,2906.1953,5884.7935,1546.9052,1559.4148,1327.3613,395.0067874,4.9357133,396.0140634,Esi-
633,1,1,1,1,1,1,1,1,1,1,94.84135,177.75659,1,114.09804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70.61088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,395.201464,9.039216,396.20874,Esi-
260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.10919,205.99986,1,1,1,1,1,1,1,1,1,1,1,1,1,396.9876488,6.21112,397.9949248,Esi-
181,1,1,1,1,1,1773.1014,2168.3738,2193.9983,1224.0941,1469.0709,1545.6208,2287.5422,2621.29,2670.7307,1,1022.0511,947.92145,1,637.4568,624.54877,976.04065,1210.6198,1054.4233,1,844.28784,807.47046,1,218.1528,157.50746,1370.2123,1541.7305,1252.1365,1,1418.338,1238.0782,1400.1237,1476.779,1216.9629,321.96725,1,1,6193.851,7066.0747,7499.1396,6313.3203,1,1,1221.8723,2779.4966,5765.037,1,1,2779.4966,5765.037,1430.055,1470.4585,1285.1025,397.003805,4.9360566,398.011081,Esi-
1046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,204.21803,1,1,1,1,1,1,1,1,1,1,1,1,397.1714413,12.740692,398.1787173,Esi-
1114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,104.45164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,397.2268632,13.966182,398.2341392,Esi-
770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1074.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1096.1191,1234.1156,1,275.38385,1,1,1,615.5041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,398.9359693,10.283167,399.9432453,Esi-
1155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180.89642,1,1,113.836174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,398.9719325,14.811859,399.9792085,Esi-
177,1,1,1,1,1,603.1252,1,736.4685,429.25256,498.91788,505.18112,748.85547,1,809.7914,1,348.20697,1,1,1,232.24297,295.01205,400.61456,344.10248,1,281.9186,245.20346,61.197254,1,1,450.66068,1,407.96832,1,500.7301,389.53906,454.33,513.83606,428.75296,1,1,98.427704,2074.001,2450.1133,2630.4304,2188.0276,1,1,396.58514,940.0183,1921.5157,1,1,940.0183,1921.5157,507.7103,1,1,399.0014005,4.935037,400.0086765,Esi-
351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82.33941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,399.1820422,7.5982914,400.1893182,Esi-
189,1,1,1,1,1,1,522.88696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400.1262614,5.0809956,401.1335374,Esi-
165,625.31036,1,1,1,1,1,721.00244,1,1,1,1,1,1,618.1933,594.4396,733.2702,1,1,803.42,737.3505,1,1,1,1,1,1,1,713.18713,1,1,1,1,627.8417,1,1,1,1,1,1,1,1,556.24255,1,1,1,624.3578,1,618.38354,616.26965,1,624.3578,1,616.26965,1,1,1,1,401.0443036,4.903984,402.0515796,Esi-
1170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,175.39828,1,1,117.57211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,401.9725202,14.839752,402.9797962,Esi-
166,1,1,1,1,188.86696,150.35812,1,1,190.24911,1,187.43336,1,189.07962,198.05792,180.63364,1,208.5137,1,228.91235,190.14386,169.17093,1,172.34904,1,214.21132,188.66473,1,215.00613,1,187.9882,1,1,187.46034,1,167.87526,1,216.0098,151.09373,1,201.8048,1,1,171.54135,185.23206,1,195.8081,1,1,199.20598,182.02475,195.8081,1,199.20598,182.02475,1,176.30449,1,402.0406846,4.9052124,403.0479606,Esi-
25,1,1,1,1,1,596.79895,1,1,1,613.23175,623.20984,1,884.9072,867.1143,1,1,1,1,1,1,1083.2405,1271.9401,1092.2401,1,1048.3972,966.2595,1,1,1,762.4646,855.97546,785.4559,735.5085,815.2645,740.1495,936.3435,1011.90814,913.30634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,402.9160239,0.8239258,403.9232999,Esi-
164,576.4029,1,710.46796,1,1,1,1,684.4183,642.98224,1,1,1,668.4562,676.7271,1,1,1,1,1,691.5122,1,1,1,1,692.94727,629.06976,1,672.6833,1,644.82275,705.24176,1,1,752.58014,1,1,706.09296,1,1,688.928,1,1,592.00757,1,581.9895,662.1581,1,1,1,632.80756,662.1581,1,1,632.80756,703.95013,761.7482,1,403.041618,4.9033065,404.048894,Esi-
443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6879.3765,6799.962,7305.076,6658.178,1,658.19165,1718.4528,3530.4124,6869.82,1,658.19165,3530.4124,6869.82,1,1,1624.1699,403.1757572,7.833858,404.1830332,Esi-
516,1,1,1,1,1,1,214.00908,1,1,1,1,1,1,141.11519,1,1,1,1,1,1,225.8809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,403.2005161,8.266379,404.2077921,Esi-
171,1,1,120.92507,106.35071,115.25902,1,1,1,1,1,1,76.397545,1,115.66177,1,91.67853,117.57698,1,126.42323,1,88.22068,89.920906,99.674934,1,1,1,108.080536,134.45416,98.31464,107.645645,108.17621,98.77426,1,119.04083,83.1978,109.16553,124.329025,1,126.631744,128.64157,1,77.68879,1,105.02224,76.61497,108.50887,106.774185,111.461716,94.37801,104.77583,108.50887,106.774185,94.37801,104.77583,109.81103,117.7334,1,404.0421806,4.902756,405.0494566,Esi-
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1585.3184,1623.2196,1789.2456,1668.2134,1,154.65723,433.8618,819.4175,1665.9749,1,154.65723,819.4175,1665.9749,384.86725,471.47244,1,404.179219,7.963343,405.186495,Esi-
970,1,1,1,1,1,1,1292.0831,1362.2927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,404.2475345,12.104932,405.2548105,Esi-
33,1,1,1,1,1,233.90762,245.18884,1,204.80496,199.10843,223.88882,1,302.7593,1,1,1,1,1,1,203.93819,354.53598,426.67703,1,1,1,353.68997,1,1,1,1,282.3159,261.18024,252.2026,1,261.33932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,404.9149977,0.8210472,405.9222737,Esi-
163,179.38766,182.12534,1,1,1,169.29106,1,198.27754,193.17555,210.32256,1,173.08287,210.5777,1,1,1,228.66956,1,1,227.36607,1,236.66068,1,1,1,1,201.95924,216.84494,1,1,1,221.89012,209.43718,235.51727,181.81995,202.84154,239.33693,1,1,215.71039,1,190.55846,179.73445,199.65067,1,189.33694,1,1,1,184.8969,189.33694,1,1,184.8969,1,214.28317,1,405.0391997,4.902764,406.0464757,Esi-
471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12744.0205,14412.829,15070.719,13071.154,1,1243.3192,3230.744,6575.194,13020.456,1,1243.3192,6575.194,13020.456,3729.3462,3848.7744,3281.119,405.191714,7.933742,406.19899,Esi-
1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,436.2401,1,1,1,1,1,1,1,1,1,1,1,1,405.2216373,16.00191,406.2289133,Esi-
1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145.2059,1,1,1,1,1,262.34082,1,1,1,262.34082,1,1,1,406.2252435,16.000181,407.2325195,Esi-
706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3814.8962,4388.5474,4475.457,4003.4863,1,341.4983,937.90515,2139.8801,4210.9634,1,341.4983,2139.8801,4210.9634,1012.0285,1183.3557,976.4264,407.1376758,9.799758,408.1449518,Esi-
1139,1,1,1,1,1,1,1,95.03475,98.18233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,151.43492,1,1,140.78479,1,151.43492,1,140.78479,1,1,1,407.1869629,14.590719,408.1942389,Esi-
482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10979.182,12927.312,13863.764,11413.677,1,1,2828.1594,5780.706,11168.357,1,1,5780.706,11168.357,3474.9595,1,1,407.2064135,8.127026,408.2136895,Esi-
705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1373.7715,1560.6827,1609.9443,1378.1575,1,1,350.553,674.36523,1536.7778,1,1,674.36523,1536.7778,413.92883,434.3587,347.54144,409.1349624,9.800964,410.1422384,Esi-
416,1,1,1,1,1,1678.3179,1935.3757,2076.2131,1384.3412,1727.8704,1745.056,2150.4797,2546.7168,2612.432,1,379.9496,1,1,1,1,1097.2986,1,1090.1008,635.04944,1,1,1,1,1,1915.8544,2123.9426,2005.1721,1950.2292,2021.463,1926.6609,2219.951,2428.9956,2092.6155,1,1,1,1,1095.2253,1197.6416,1,1,1,1,1,1,1,1,1,1,1,1,1,410.0424612,7.7869644,411.0497372,Esi-
709,349.3691,334.63528,1,1,1,1,1,1,1,1,1,1,1,258.5738,247.13919,318.4472,1,1,1,1,1,1,222.77713,232.81833,1,1,240.20485,271.20825,237.03967,1,1,274.61005,250.28445,298.27173,252.27167,287.05396,1,1,1,270.37088,218.15665,472.1929,587.8526,543.948,428.36346,1,1,577.1818,613.6505,691.45056,1,1,613.6505,691.45056,666.2177,1,619.50745,411.1623154,9.816016,412.1695914,Esi-
1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.44193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,411.2513456,13.474876,412.2586216,Esi-
415,1,1,1,1,1,109.91626,140.47223,1,1,1,1,1,174.87917,170.43709,1,1,1,22.785204,39.93931,37.78058,76.03384,71.855675,1,1,48.60496,1,1,1,1,1,1,1,127.33955,156.75839,120.99136,157.85727,1,156.03789,1,1,1,1,71.983604,85.19926,1,1,1,1,1,1,1,1,1,1,1,1,1,412.0411922,7.7869873,413.0484682,Esi-
708,1,1,82.15592,1,1,1,1,1,39.371647,1,1,1,1,1,52.335873,71.83281,1,1,1,1,1,1,1,1,1,1,54.20624,1,1,1,1,1,1,1,1,1,1,1,75.245804,1,47.604797,1,1,75.62213,1,1,117.1407,148.29855,131.20656,1,1,117.1407,131.20656,1,182.25726,174.0115,154.07747,412.1656353,9.817222,413.1729113,Esi-
787,1,1,1,1,1,1,1,1,1,235.03822,255.1224,1,1,1,1,1,1,1,1,1,1,1,1,1,242.86618,1,1,1,1,330.47003,1,1,1,1,1,1,1,1,1,1,1,1,162.96648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,412.9657164,10.426412,413.9729924,Esi-
707,123.96428,1,1,1,1,1,1,1,1,1,1,105.109146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,104.21537,1,96.80885,1,1,1,1,1,1,1,1,1,106.768394,1,103.4645,1,177.22461,185.9436,155.0693,1,1,210.42386,219.15103,1,1,1,219.15103,1,238.11183,226.64676,223.30418,413.1603505,9.816054,414.1676265,Esi-
427,1,1,1,1,1,1,1,1,1,164.45389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,413.1694608,7.8310757,414.1767368,Esi-
485,1,1,1,1,1,1,1,1,1,1,1,1,168.83228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,413.1766604,7.9984117,414.1839364,Esi-
1010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,251.33197,316.01608,1,267.96713,1,1,1,1,1,1,1,1,1,1,1,1,413.1770209,12.537937,414.1842969,Esi-
1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1554.3124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,416.9563915,14.810064,417.9636675,Esi-
1283,93.77459,1,1,1,1,1,140.045,1,1,1,1,177.90405,167.247,1,133.87292,1,136.60211,113.13961,114.21879,111.55092,94.19142,1,1,93.8965,1,1,1,1,1,406.83704,462.98077,416.44458,92.01163,119.69883,1,191.85254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,417.2223931,17.218868,418.2296691,Esi-
1156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,423.9807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,417.4578981,14.814384,418.4651741,Esi-
1163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1755.4686,2102.947,1880.2969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,417.9550387,14.811397,418.9623147,Esi-
24,1,1,1,1,1,824.2065,1,876.2105,1,768.90546,788.1783,923.66406,1096.6835,1166.3528,1,1,1,1,745.93005,742.7711,1291.1174,1547.5164,1373.3678,1154.273,1398.6969,1346.1984,1,1,1,982.64453,1161.8241,995.1908,879.5083,1,934.1664,1238.7098,1311.7087,1182.3372,1,1,1,1,1,1,394.4195,1,1,1,1,1,1,1,1,1,1,1,1,418.8938393,0.8202534,419.9011153,Esi-
1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1574.7592,1576.967,1515.7214,1,436.95178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,418.9540263,14.811397,419.9613023,Esi-
878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,326.09952,1,1,1,1,326.09952,1,1,1,1,1,1,418.9727043,11.343648,419.9799803,Esi-
630,1,1,1,1,1,1,1,1,1,1,1,1,192.71065,1,1,1,1,1,1,1,1,1,1,1,1,123.19831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11719.581,13328.564,13638.225,12237.768,1,1162.9711,3123.4766,6179.5063,11884.811,1,1162.9711,6179.5063,11884.811,3542.9607,3645.7122,3146.151,419.2075997,8.910331,420.2148757,Esi-
1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,773.5812,894.8652,791.41656,1,1,1,1,1,1,1,1,1,1,82.50301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,419.9521932,14.811397,420.9594692,Esi-
446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,273.96793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420.166339,7.887526,421.173615,Esi-
34,1,1,1,1,1,159.78053,1,1,135.10948,1,1,171.24773,204.3801,214.90527,82.20311,1,1,1,1,143.34952,254.51808,1,1,1,1,244.5584,1,1,1,1,1,1,176.71576,187.34634,1,1,1,227.44165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420.8929845,0.8201049,421.9002605,Esi-
1154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299.33374,1,1,1,95.14335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,420.9497537,14.812808,421.9570297,Esi-
1118,1,1,1,1,1,1,1,1,1,190.49916,1,1,1,1,1,1,1,1,1,1,1,170.0248,1,1,1,1,1,1,1,192.31294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171.76389,1,1,1,1,171.76389,1,1,1,1,1,421.2256598,14.014965,422.2329358,Esi-
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120.70756,1,154.32504,1,1,1,1,1,1,1,1,1,1,1,1,1,422.1825808,8.01978,423.1898568,Esi-
1180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107.27547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,425.2574937,15.23074,426.2647697,Esi-
637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,137.80862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,427.2158574,9.160597,428.2231334,Esi-
1088,1,1,1,1,1,1,1,1,143.39139,1,1,127.073715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,358.3197,1,199.65135,172.19156,141.47273,358.3197,1,172.19156,141.47273,1,1,1,429.1929821,13.240368,430.2002581,Esi-
311,1,1,1,1,1,1,1,274.76276,1,1,179.25484,1,183.38405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,431.0992683,6.860863,432.1065443,Esi-
237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152.28444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,431.1780931,6.0155497,432.1853691,Esi-
683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,405.7199,457.5078,1,1,1,1,1,1,1,1,1,1,1,1,1,431.1871407,9.529139,432.1944167,Esi-
1023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,207.3251,237.78192,189.28128,1,1,1,1,1,1,1,1,1,1,1,1,433.1836719,12.542176,434.1909479,Esi-
766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,338.236,335.9218,460.75974,1,1,1,1,1,327.11624,1,1,1,327.11624,1,1,1,433.2347677,10.10591,434.2420437,Esi-
377,1,1,1,1,1,45.49345,1,1,1,100.71581,1,1,1,1,1,1,1,1,1,1,1,1,156.7221,1,1,70.391205,1,1,1,1,1,1,118.33565,1,1,1,147.82787,130.88692,1,1,1,18188.771,20608.648,21384.344,18951.617,117.11066,1241.4562,3410.1736,6505.034,11194.121,117.11066,1241.4562,6505.034,11194.121,3773.9155,3891.746,3328.2512,434.2193875,7.5955443,435.2266635,Esi-
23,1,1,1,1,1,404.99072,446.1676,421.2621,318.62924,1,1,1,520.3111,1,1,1,460.20953,1,1,1,612.03534,785.951,680.15625,1,657.4183,628.2269,1,1,1,482.1336,566.60504,473.3996,1,422.59723,398.60397,610.5105,616.5151,554.9907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,434.8710824,0.82010764,435.8783584,Esi-
891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,134.02394,123.38168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,435.162485,11.428029,436.169761,Esi-
338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,363.89767,1,1,1,191.53981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,435.196388,7.1741853,436.203664,Esi-
992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,435.274267,12.418514,436.281543,Esi-
991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,193.87077,203.17319,1,1,1,1,1,1,1,1,1,1,1,1,436.2790411,12.473367,437.2863171,Esi-
313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.24763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,437.1683405,6.9018445,438.1756165,Esi-
626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11982.99,13707.421,14210.213,12428.898,1,1153.4777,3001.3523,5980.2993,11980,1,1153.4777,5980.2993,11980,3417.3162,3395.9353,2953.4192,437.1982867,8.9235,438.2055627,Esi-
372,2280.7632,2152.1865,2397.7712,2508.4353,2035.1844,4184.245,4852.052,4948.4004,4034.559,4861.8374,4712.603,4192.593,5041.0503,4760.5044,3970.1904,4763.907,4541.681,4392.179,5061.2236,4773.3145,4148.0483,4579.092,4179.873,4186.5923,4916.7515,4585.0767,3745.6982,4102.0063,3729.6763,4708.712,5112.5815,4521.623,4465.093,5018.8276,4420.62,4463.5137,4930.546,4447.523,4007.7393,4334.9893,3803.1067,3510.7866,4031.6848,4305.737,3683.01,3887.8123,3572.9941,3356.824,2913.3118,2662.1362,3887.8123,3572.9941,2913.3118,2662.1362,3840.501,3859.9011,3293.9941,437.2378177,7.5701942,438.2450937,Esi-
370,1,1,1,1,1,200.76471,188.86597,226.76642,149.91505,229.87442,212.1721,1,199.17336,235.28773,1,178.01509,1,1,1,1,156.75458,1,191.68575,1,277.32895,220.09045,1,141.71838,122.6199,1,181.09862,198.65349,238.40714,1,1,1,1,1,151.69815,104.41714,1,139.60716,168.0614,1,124.15361,1,84.38319,100.80965,82.21704,1,1,84.38319,82.21704,1,148.56912,1,1,439.2404756,7.568686,440.2477516,Esi-
73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,442.56604,1,1,1,1,1,1,1,1,1,311.92316,294.24545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,440.8880138,0.83540195,441.8952898,Esi-
184,1,1,1,1,1,929.87445,1171.2062,1146.6906,1,1,1,1139.1758,1382.2246,1381.6982,1,1,1,266.70483,1,1,1,1,1,1,1,1,1,1,1,690.68524,804.1066,1,661.13635,706.9559,1,741.6728,748.385,1,185.13612,1,171.76447,3535.0815,4000.7783,4016.9,3521.6826,1,259.9267,1,1378.3536,3169.4023,1,259.9267,1378.3536,3169.4023,1,787.6192,1,441.0123016,4.937747,442.0195776,Esi-
