MZmine_ID,MB1,MB2,MB3,MB4,MB5,D1S1_1,D1S1_2,D1S1_3,D1S2_1,D1S2_2,D1S2_3,D1S3_1,D1S3_2,D1S3_3,D1S4_1,D1S4_2,D1S4_3,D2S1_1,D2S1_2,D2S1_3,D2S2_1,D2S2_2,D2S2_3,D2S3_1,D2S3_2,D2S3_3,D2S4_1,D2S4_2,D2S4_3,D3S1_1,D3S1_2,D3S1_3,D3S2_1,D3S2_2,D3S2_3,D3S3_1,D3S3_2,D3S3_3,D3S4_1,D3S4_2,D3S4_3,Pooled_1,Pooled_2,Pooled_3,Pooled_4,10ppb_1,10ppb_2,100ppb_1,100ppb_2,250ppb_1,250ppb_2,250ppb_3,250ppb_4,500ppb_1,500ppb_2,1000ppb_1,1000ppb_2,m/z,Retention Time,Mass,Ionization mode
2757,1,1,1,1,1,1,1,1,1,1,1,1,1,381.77515,1,1,1,1,1,507.3381,1,1,1,1,1,1,1,1,1092.7046,1,345.22165,1,1,1,304.7697,1,1,673.53345,1,1,1,1,1,1,392.11978,1,1,1,1,1,1,1,1,1,1,1,1,281.0998756,8.430128,280.0925996,Esi+
474,1,1,1,1,1,1,1,1,1,157.88617,116.14699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,149.55882,170.81525,1,118.017746,169.24644,107.4897,1,234.47842,183.8911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1075414,2.7639651,280.1002654,Esi+
3645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1264164,9.759267,280.1191404,Esi+
2672,1,1,1,1,1,1,1,336.7712,279.71625,1,1,1,1,1,1,1,1,236.53203,1,189.92218,1,287.47437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,113.233025,1,182.08678,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1377795,8.068413,280.1305035,Esi+
2163,1,1,1,1,1,1,1,1,1,1,1,1,1,260.3458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,247.33502,219.32526,1,1,1,1,1,218.89847,1,119.36247,1,1,1,1,142.1515,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1383435,7.3781037,280.1310675,Esi+
3538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,397.31406,1,464.20477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1418733,9.577454,280.1345973,Esi+
697,1,1,1,1,1,346.43246,375.23297,1,374.48755,1,394.71448,370.77856,449.7765,1,1,1,1,1,1,1,1,1,350.43558,1,1,1,1,1,1,1,274.0255,1,1,1,1,321.60187,1,1,1,1,1,130.62425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.149618,3.9084308,280.142342,Esi+
2507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,359.53082,421.0099,458.8054,364.12643,1,1,1,1,1,1,1,1,1,1,1,1,281.1526546,8.0745535,280.1453786,Esi+
5500,1,1,1,1,1,779.6564,1094.0553,1,824.30164,1,1,1153.0637,1,1608.066,1,1,1,1,1,1,1,638.33356,523.9846,1,1,362.98822,1,1,1,1420.4425,1689.2554,1331.8612,1445.3033,1636.6061,1428.66,1652.0614,1920.2805,1350.7018,1,1,1,678.22534,737.2063,914.82294,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1519835,13.724989,280.1447075,Esi+
3222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,456.30234,1,1,1,488.4905,359.77277,1,1,1,631.25433,558.5934,366.4182,548.1407,690.7298,397.50455,1,1,641.55566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1650451,9.140973,280.1577691,Esi+
4565,1,305.86008,1,1,284.54443,1,183.04408,183.61284,1,1,1,1,1,1,1,1,1,173.6612,1,1,194.12125,1,150.7415,1,1,1,1,1,1,278.86703,1,203.57887,1,1,1,1,335.05685,1,1,1,1,321.5416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1729573,11.713098,280.1656813,Esi+
5757,438.73016,471.4853,511.9027,581.94763,403.58014,198.52892,188.42998,247.4169,1,411.44327,385.99405,316.7556,437.38657,401.79907,304.65128,408.7329,360.29532,312.53293,376.51147,1,206.31877,383.74744,290.85806,326.3959,310.57504,286.0006,186.32333,228.00757,1,318.51843,381.42,242.93124,184.88817,283.8553,194.98569,269.5067,349.46008,1,240.32436,349.0663,262.15372,293.38174,304.78552,346.12387,291.96252,128.10439,128.10439,1,1,1,1,93.48448,1,1,1,1,1,281.172722,14.59546,280.165446,Esi+
4224,1,1,1,1,1,347.82596,384.154,378.3529,391.29062,468.016,432.82538,783.5625,868.0222,817.72644,1,1,1,1,290.03442,1,402.38968,1,1,314.80045,360.9259,1,1,1,1,365.60223,340.53796,1,278.75928,309.57962,1,558.2742,615.9132,423.45993,1,1,1,1,209.82744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1740559,11.0010605,280.1667799,Esi+
3468,1,1,1,1,1,1,161.18237,1,1,1,1,326.0845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,122.71638,1,1,1,1,1,325.85077,1,1,1,1,1,1,1,97.65925,1,1,1,1,1,1,1,1,1,1,1,1,1,281.1752392,9.733655,280.1679632,Esi+
3156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,344.55624,425.7164,517.30084,382.08694,1,1,1,1,1,1,1,1,1,1,1,1,281.1896341,9.125768,280.1823581,Esi+
3869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178.4897,1,1,1,1,281.1900285,10.363096,280.1827525,Esi+
1803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.85445,1,1,478.95227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.2005547,6.7412815,280.1932787,Esi+
2243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,234.6449,352.23734,1,1,1,1,1,1,1,1,1,1,139.40361,139.40361,228.8118,228.8118,281.201456,7.732335,280.19418,Esi+
2097,1,1,1,1,1,1,156.71826,1,1,1,135.34743,1,361.47055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,205.20755,1,173.50768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281.2595278,7.317746,280.2522518,Esi+
218,1,1,1,1,1,1,1,1,1,72.19304,1,1,1,1,1,1,151.1481,1,114.72481,1,1,1,1,1,1,1,110.631,1,104.80322,1,82.56966,1,1,1,1,1,1,1,1,1,1,1,105.73465,129.15019,1,1,1,1,1,1,1,1,1,1,1,1,1,281.9077072,0.74169976,280.9004312,Esi+
679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.31903,396.76178,410.88266,326.8834,1,1,1,1,1,80.84647,99.17507,1,150.79518,150.79518,277.8362,277.8362,281.9489374,3.8001149,280.9416614,Esi+
1577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1402.5438,1636.5381,1713.727,1355.5917,1,1,122.74054,122.74054,288.45825,1,1,1,645.0843,645.0843,1275.434,1275.434,282.0549758,6.3339233,281.0476998,Esi+
1391,77.90161,1,185.20268,1,132.64426,1,1,1,1,1,1,1,1,1,1,54.8763,47.035942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65.9628,1,1,1,1,60.911304,60.911304,1,1,1,119.96589,132.05313,1,1,1,1,1,282.0677796,6.086201,281.0605036,Esi+
621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,135.17038,161.80647,1,1,1,1,1,1,1,1,1,1,150.89464,150.89464,1,1,282.0915195,3.429038,281.0842435,Esi+
3952,1,1,1,1,1,1,1,1,140.70934,188.58388,1,1,1,1,1,1,1,1,71.69239,1,1,140.86484,1,213.535,240.70818,1,1,1,1,289.51733,1,259.6572,1,1,1,1,609.0144,411.31015,1,1,1,1,201.26306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.1331472,10.4010315,281.1258712,Esi+
867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.159899,4.51775,281.152623,Esi+
1583,1,1,1,1,1,1,1,1,1,1,1,1,122.476685,123.37116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180.34753,122.32016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.1602685,6.3572993,281.1529925,Esi+
608,1,1,1,1,1,214.55225,1,268.36154,272.66022,1,1,309.89145,1,1,1,1,1,1,1,162.68236,253.41931,1,1,1,196.82384,1,1,1,1,1,1,1,1,182.45906,147.68713,1,1,1,1,1,1,1,74.46555,122.21623,1,1,1,1,1,1,1,1,1,1,1,1,1,282.1704512,3.3385346,281.1631752,Esi+
1174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5939.464,6979.903,7347.2617,6314.4966,1,1,1,1,1248.2202,1874.577,1,1577.7358,2795.0962,2795.0962,5780.491,5780.491,282.1707112,5.574491,281.1634352,Esi+
3878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.1947686,10.344293,281.1874926,Esi+
2291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53.590794,1,1,1,1,1,1,1,1,1,1,1,1,282.2042875,7.621877,281.1970115,Esi+
1461,1,1,1,1,1,1,134.05617,1,1,135.84903,1,1,1,1,1,1,1,1,1,1,1,104.37257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.2076654,6.1461835,281.2003894,Esi+
1814,1,1,1,1,1,1,1,1,1,1,1,72.76219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51.544975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,282.2077861,6.743261,281.2005101,Esi+
6515,1,1,366.24957,1,1,1,1,1,1,286.62512,236.30125,599.6393,688.8558,592.925,1037.8789,985.3798,944.84174,673.59125,610.4994,1,407.6319,407.87238,1,265.18198,308.22916,1,239.76971,331.9298,1,1056.5123,953.75604,824.41693,350.2339,360.58127,1,1,419.81226,1,314.4596,1,1,527.6185,595.7084,497.44736,325.4764,226.64899,226.64899,1,1,1,278.82074,1,1,1,1,217.97166,217.97166,282.2797131,16.762276,281.2724371,Esi+
322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274.28763,1,1,1,1,1,1,1,82.16145,1,1,1,1,255.6631,193.2677,1,1,1,1,1,1,1,1,1,1,1,1,282.905551,0.7745561,281.898275,Esi+
671,1,1,1,1,1,1,1,1,1,1,49.34657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1239.3553,1695.2292,1809.7283,1377.7888,1,1,107.67408,107.67408,1,384.35608,409.41473,1,519.57605,519.57605,1098.9266,1098.9266,282.9429403,3.80279,281.9356643,Esi+
148,1,1,1,1,1,99.80905,107.67389,1,1,1,104.284706,1,130.5308,1,1,1,68.2382,109.536285,111.8945,99.16269,1,1,135.50462,127.04069,155.49084,117.49097,1,1,1,1,132.12689,1,1,1,1,1,1,111.36448,1,1,1,1,81.09773,1,79.48495,1,1,1,1,1,1,1,1,1,1,1,1,282.9926069,0.7245079,281.9853309,Esi+
4400,1,1,1,1,1,1,1,1,1,1,1,1,183.99928,1,1,1,1,1,1,1,1,117.007385,1,1,1,1,1,1,1,1,1,1,1,1,222.47154,1,1,1,1,1,1,1,112.99241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.0763682,11.356773,282.0690922,Esi+
4306,1,1,1,1,1,1,1,1,1,1,1,1,1,123.65317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.0965062,11.1303835,282.0892302,Esi+
2685,105.41166,109.43969,168.60979,165.89507,1,1,1,196.52269,1,1,1,1,1,204.15681,1,1,1,1,1,1,171.57773,1,1,1,1,1,1,1,1,272.24246,1,279.78854,1,270.1403,242.46735,297.2801,284.13596,190.17233,119.05398,1,1,1,1,1,1,1,1,99.64444,99.64444,1,142.52625,171.93051,1,1,1,1,1,283.1096191,8.2980995,282.1023431,Esi+
4433,1,1,1,1,1,1,1,1,1,1,1,1,134.57487,1,1,1,1,1,1,1,1,1,1,142.21915,1,1,1,1,1,1,1,256.66025,1,1,1,1,1,142.08601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.1317796,11.155635,282.1245036,Esi+
3756,1,1,1,1,1,1,1,1,1,164.71017,1,1,1,1,1,1,1,1,139.01967,1,1,1,1,1,153.01257,1,1,1,1,1,182.54599,247.04468,1,1,1,212.66852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.1332261,10.084501,282.1259501,Esi+
1691,1,1,1,1,1,1,1,1,1,253.24234,1,229.76648,1,177.68715,1,1,1,1,159.95633,1,1,1,1,1,142.12679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194.11984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.1514078,6.5240393,282.1441318,Esi+
3530,1,1,1,1,1,7024.7427,9025.486,8920.751,6421.4463,8125.3823,7350.0024,7864.217,9378.954,9451.804,2766.769,3522.0183,3150.492,2012.4995,2598.785,2228.4727,4806.45,5438.27,4522.328,3189.791,3381.8906,3157.187,1,299.2175,1,12798.761,14258.877,12135.35,11744.917,13136.217,10370.331,12571.214,12960.331,10346.243,948.0756,1030.3264,906.04346,1099.1993,1062.4392,1001.65137,863.1081,1,1,1,1,1,1,1,1,1,1,1,1,283.1519211,8.823591,282.1446451,Esi+
2186,1,1,1,1,1,1361.2703,1734.2852,2378.7764,1629.6846,2330.2393,2109.6426,1829.4603,2239.5444,2345.0032,1,694.93964,663.64954,415.35486,727.36066,569.11255,757.2617,1014.77686,899.8353,539.55023,625.245,626.91254,87.7779,1,1,1394.2977,2017.05,1536.8066,1468.4369,1740.1039,1474.1847,2035.6699,2541.2883,1,236.34183,1,1,835.0593,1,916.66437,630.39545,1,1,1,1,1,1,1,1,1,1,1,1,283.1521829,7.481747,282.1449069,Esi+
2524,1,1,1,1,1,313.14026,846.3552,402.36465,1,593.09296,528.01575,369.7839,1,493.36597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,556.415,1,444.40475,1,312.26035,1,489.36432,490.37823,191.27473,1,133.18445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.153876,8.078687,282.1466,Esi+
2475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,316.26617,1,380.24777,1,1,1,1,1,1,110.322495,1,1,1,1,1,1,283.1679198,8.08092,282.1606438,Esi+
4603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,324.79932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216.1198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.167804,11.7154665,282.160528,Esi+
3957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87.271385,1,1,1,1,1,1,1,1,1,1,1,1,1,173.2088,169.15724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.169301,10.275662,282.162025,Esi+
707,1,1,1,1,306.02188,484.2034,541.8772,1,1,1,1,1,1,782.7637,1,685.92694,575.54297,1,1,243.83954,1,1,1,1,1,423.6496,1,1315.5476,992.31836,1,1,1,1,359.35654,235.48062,305.55518,1,207.20154,697.03766,681.6933,579.21875,487.98212,506.57773,520.6291,408.78076,1,1,1,1,1,1,1,1,1,1,1,1,283.1753384,3.947234,282.1680624,Esi+
6417,1,1,588.49225,339.2339,1,1,1,1,504.7961,716.86316,521.9606,608.72064,593.5769,608.0871,1,395.81488,532.5376,651.8821,385.30624,292.91592,711.2826,1,448.1354,593.6947,1,1,1,1,459.49557,750.3523,1,1,686.4958,591.9256,414.143,742.32794,408.8949,390.39236,729.3933,1,1,1,635.10455,505.89703,1,432.12244,432.12244,1,1,228.47588,636.07745,378.67508,209.96631,1,1,290.19788,290.19788,283.1753629,16.46096,282.1680869,Esi+
6270,232.01492,240.67635,1,1,131.61073,264.11172,278.4915,1,185.72577,267.987,209.41841,234.97218,1,191.60147,252.70503,267.66428,1,279.78952,273.31674,178.5881,250.22482,293.82776,1,268.64496,244.62457,177.94568,268.4674,277.0654,178.79279,278.81763,1,165.99084,257.87222,1,1,324.75754,243.47964,172.00192,306.55768,280.60645,117.82997,236.58565,1,275.82993,1,1,1,1,1,213.2421,261.23398,223.18341,1,1,1,222.6404,222.6404,283.1754758,15.795239,282.1681998,Esi+
5541,1,1,1,1,1,1,1,601.37573,906.5341,1133.9111,1321.1066,577.2522,727.89233,844.883,1,245.57039,199.64194,1,345.25073,1,587.0958,740.5256,697.88257,435.92606,476.29828,367.90454,1,1,1,1,1104.2555,938.68604,1505.1812,1859.7406,1749.6614,1465.4589,1659.336,1465.9673,1,1,1,388.8876,581.6843,571.41797,487.07114,1,1,1,1,1,1,1,1,1,1,1,1,283.1879233,13.865405,282.1806473,Esi+
3479,1,1,1,1,1,1,1,1,1,110.68747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.2011445,9.734096,282.1938685,Esi+
3318,471.97586,1,522.9693,651.1148,556.8901,364.62817,1,1,1,1,1,355.57675,1,1,452.11694,1,502.11475,349.70108,1,1,355.10434,1,1,334.3741,1,1,497.37692,494.703,1,1,1,1,1,1,334.09866,1,1,326.06256,476.38553,539.10864,484.87766,1,1,428.60388,341.6963,634.0498,634.0498,635.99896,635.99896,667.42487,821.5498,1,576.54004,690.47046,690.47046,540.09595,540.09595,283.2218266,9.361428,282.2145506,Esi+
5664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107.79903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.2247939,14.23319,282.2175179,Esi+
5955,1032.0995,946.7707,1633.7761,1389.1487,813.4403,1020.41205,1893.1726,1589.6323,1034.2183,1823.3499,1485.2887,1088.5901,1713.5106,1353.8063,1207.4244,1718.4158,1326.2545,1046.1772,1352.7501,967.99347,931.0631,1240.8489,874.10803,1018.7074,1558.105,944.6889,1359.735,1671.5322,990.38617,1161.8912,1093.2571,906.3321,1132.4332,1569.3367,705.49884,1472.0647,1368.5702,921.2224,1467.0094,1713.0027,1154.8073,1055.0604,1575.7617,1606.2224,925.4879,820.28845,820.28845,881.8022,881.8022,933.8354,1416.7954,1500.3806,784.2333,963.14856,963.14856,1021.43854,1021.43854,283.2248335,15.20558,282.2175575,Esi+
1787,1,1,1,1,1,1,128.85265,1,1,1,128.10022,154.56512,178.19542,1,1,1,1,1,1,1,1,1,1,1,1,199.29654,1,1,1,1,1,219.67935,177.93301,1,1,1,1,189.47546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,283.2386435,6.6743627,282.2313675,Esi+
6755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,207.8266,1,1,1,1,1,1,1,1,1,1,1,1,1,283.2643641,17.39599,282.2570881,Esi+
206,1,1,1,1,1,1,1,1,1,1,40.67982,40.15892,1,1,102.74296,120.44329,1,1,1,1,50.418926,1,1,66.60901,83.07705,1,1,1,74.09713,1,1,1,1,1,1,1,33.37269,1,1,1,1,1,1,1,61.279213,1,1,1,1,1,1,1,1,1,1,1,1,283.9064018,0.7410501,282.8991258,Esi+
652,557.3239,567.4032,888.6225,953.2912,788.59875,462.61926,723.90405,729.03467,517.20026,826.17096,752.3658,515.64966,712.20746,761.1752,505.34833,723.1597,658.1023,562.1259,764.79047,666.4179,563.776,786.1193,677.3412,561.4167,746.1534,714.1941,592.8267,856.1347,694.6296,626.6522,701.15234,553.27936,601.8084,809.4527,552.29816,787.2494,919.6874,1,683.4175,783.74097,683.27734,336.31042,737.3757,822.2264,344.88416,539.8026,539.8026,1,1,1,813.309,950.7819,1,573.567,573.567,514.2427,514.2427,283.961077,3.7874699,282.953801,Esi+
434,1,1,1,1,1,1,1,1,1,129.31729,157.59254,96.736465,149.6571,148.23508,1,1,1,1,1,1,1,1,1,83.897156,148.44783,97.835754,1,1,1,1,120.86433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.0991992,1.2589983,283.0919232,Esi+
4885,1,1,1,1,1,1,1,1,1,1,1,110.33411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.140755,12.199593,283.133479,Esi+
3648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,266.73666,1,1,390.55637,1,1,1,1,1,1,1,251.869,290.53696,1,1,480.91614,355.0167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.1487535,9.831417,283.1414775,Esi+
6029,116.84641,142.8516,208.01463,168.2624,104.23355,130.48648,203.97963,151.37065,119.36012,208.01097,165.59058,147.44055,226.32063,192.8512,184.9953,191.57442,155.21504,135.67287,170.11311,154.64693,1,145.90312,1,129.47362,155.87057,89.591034,164.5329,190.49467,166.34793,135.87857,142.04065,90.262245,121.44149,172.32211,91.77389,177.01863,170.84233,100.01833,169.27715,256.3875,121.08637,108.01128,197.08818,181.77252,77.96751,111.12846,111.12846,146.9836,146.9836,102.350266,199.8288,157.0923,94.14817,114.0192,114.0192,109.18148,109.18148,284.2284191,15.205587,283.2211431,Esi+
3345,83292.4,78657.35,93934.695,114041.59,100911.766,64944.594,69651.734,71683.69,62866.027,67131.53,70038.695,65244.293,70944.805,73843.89,67163.164,76997.94,85348.266,60409.707,66548.91,68064.445,60949.945,65260.516,61909.516,54404.21,61053.902,58661.79,80959.96,82016.836,78465.18,75750.47,69231.08,65326.953,78681.03,71671.09,67417.47,72713.57,66190.86,62005.992,84113.47,91287.44,84400.16,74614.15,91619.56,89866.56,71599.64,110628.71,110628.71,120448.14,120448.14,119831.21,137988,159752.84,119934.664,134705.31,134705.31,96610.24,96610.24,284.2286539,9.359564,283.2213779,Esi+
6245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,306.22388,306.22388,281.32828,1,1,1,228.28336,228.28336,145.8107,145.8107,284.2965877,15.45633,283.2893117,Esi+
5888,1060.4454,816.86694,621.247,638.1734,444.26907,768.39197,677.8877,1,685.8003,669.90094,578.3641,701.53674,709.0847,522.8866,690.00964,680.0601,1,719.9915,719.2706,1,540.66583,659.43646,503.64642,586.60986,608.1696,458.7363,638.8379,611.639,517.13525,733.2399,673.2209,485.66776,660.0671,530.27075,408.6047,671.7368,684.52893,406.5056,551.9042,587.69727,492.8882,780.552,635.5279,637.7789,398.76334,5027.921,5027.921,3300.6606,3300.6606,2159.8582,608.56165,1,367.94263,1739.2765,1739.2765,1124.7422,1124.7422,284.3317443,15.004805,283.3244683,Esi+
219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,137.8972,185.05061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.9258935,0.72908235,283.9186175,Esi+
3028,1,1,1,1,1,1,436.3398,1,370.8928,441.4811,1,1,633.2806,514.09125,1,1,1,1,1,1,1,1,159.919,1,1,1,1,1,1,1,1,1,1,1,1,592.6733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.961702,8.842931,283.954426,Esi+
677,1,1,1,1,52.57148,57.834866,1,1,1,1,1,1,1,36.354538,1,56.306183,1,1,1,48.01461,1,1,1,1,1,68.59629,1,70.63255,1,1,1,40.860104,1,49.74782,1,63.915623,1,1,1,60.807007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,284.9619923,3.7878373,283.9547163,Esi+
2074,1,1,1,1,1,1,313.21353,341.46866,1,357.10864,1,1,1,1,1,1,1,288.00903,1,458.31073,1,1083.5884,1,464.7321,1,593.4945,1,147.17267,170.2018,1,1,1,1,470.7959,1,1,1,212.16818,1,1,1,1,249.80911,270.5444,1,1,1,1,1,1,1,1,1,1,1,1,1,285.0950382,7.2633653,284.0877622,Esi+
4867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,107.2695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148.40515,148.40515,133.57448,1,120.98269,1,118.359726,118.359726,1,1,285.1026742,12.181883,284.0953982,Esi+
6064,1,1,1,1,1,1,1,1,374.19415,314.7924,245.27336,153.40413,170.07497,1,1,1,1,1,1,1,507.25027,522.8674,338.32248,1,1,1,1,1,1,1,1,1,400.46902,372.14273,199.8988,220.72473,401.86847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,285.1338143,15.3489275,284.1265383,Esi+
1668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,134.95065,1,1,1,1,1,1,1,1,1,1,112.41841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,285.1353289,6.3886776,284.1280529,Esi+
